id,label,source,text,pattern_tags,notes
L00201,legit,bank_dlt_template,Your OTP for transaction of INR 250 at ICICI is 612361. Do not share it with anyone.,otp,
L00135,legit,merchant_txn,Your ECS mandate for INR 199 with Flipkart is registered. Mandate ID: ZVRCTLT4Q9.,,
S00052,scam,news_sample,Your payment failed. Retry here: http://secure-pay.in/idtmrj and enter the OTP to complete.,phishing_link,
L00041,legit,govt_service,Your OTP for transaction of INR 1500 at ICICI is 360330. Do not share it with anyone.,otp,
S00018,scam,crowd_report,Your UPI refund of INR 999 is pending. Enter OTP 364812 to confirm refund: http://tinyurl.com/ribkct,phishing_link|refund_scam|otp_request,
L00231,legit,bank_dlt_template,Your ECS mandate for INR 999 with Amazon is registered. Mandate ID: BADLYPGG6N.,,
S00514,scam,crowd_report,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
S00797,scam,news_sample,Your payment failed. Retry here: http://tinyurl.com/02ibrg and enter the OTP to complete.,phishing_link,
L00379,legit,payment_app,You have received INR 5000 from Vijay into your UPI ID id58@upi.,,
L00289,legit,merchant_txn,"Dear Customer, your bill of INR 999 for Electricity is due on 25/3/2025. Pay at: http://secure-pay.in/1i44j2",,
L00419,legit,payment_app,Your account XXXX0093 has been credited with INR 250 by NEFT. Ref: TCVL0YQZDU.,txn|reference,
S00699,scam,crowd_report,Install this app http://refund-now.in/st4loo to get a refund from PaytmMall.,phishing_link|refund_scam,
L00392,legit,payment_app,Your KYC for Mobile is completed successfully.,,
L00593,legit,payment_app,"Alert: A login to your netbanking from new device on 24/3/2025. If not you, call +916937814709.",,
S00523,scam,crowd_report,Someone sent you INR 12345. Accept collect request at refund47@upi to receive funds.,refund_scam|collect_request,
S00163,scam,synthetic,Congrats! You've won cashback INR 250. Click http://bit.ly/5oxn1l to claim now.,phishing_link,
S00087,scam,honeypot,Pay INR 12345 as token to release your prize. Pay here: http://secure-pay.in/tjedqj,phishing_link,
S00496,scam,crowd_report,Your payment failed. Retry here: http://tinyurl.com/c014gn and enter the OTP to complete.,phishing_link,
L00648,legit,payment_app,"Dear Customer, your bill of INR 250 for Mobile is due on 8/12/2025. Pay at: http://example.com/zistjh",,
S00153,scam,crowd_report,Install this app http://tinyurl.com/nmxkjo to get a refund from Flipkart.,phishing_link|refund_scam,
S00368,scam,synthetic,Bank blocked your account. Call immediate on +911376524796 and share OTP to reactivate.,,
L00521,legit,payment_app,You have received INR 499 from Asha into your UPI ID id34@upi.,,
S00863,scam,news_sample,Rs 5000 credited. Please refund INR 946 to confirm identity: http://tinyurl.com/vthwss,phishing_link|refund_scam,
L00065,legit,bank_dlt_template,Txn of INR 100 to Priya is successful. Ref: BC2SWSOZCT.,reference,
S00837,scam,crowd_report,Install this app http://secure-pay.in/1metx4 to get a refund from Flipkart.,phishing_link|refund_scam,
L00015,legit,payment_app,"Alert: A login to your netbanking from new device on 20/11/2025. If not you, call +910812738720.",,
S00181,scam,news_sample,Rs 1500 credited. Please refund INR 5106 to confirm identity: http://tinyurl.com/zvltkz,phishing_link|refund_scam,
S00065,scam,crowd_report,This is Support from BigBasket. Send me the OTP you received to approve payment.,,
L00493,legit,merchant_txn,You have received INR 1500 from Priya into your UPI ID collect27@upi.,,
L00380,legit,bank_dlt_template,"Alert: A login to your netbanking from new device on 2/6/2025. If not you, call +915764857351.",,
L00188,legit,govt_service,Your a/c ending XXXX1644 is debited by INR 250 on 3/9/2025. Avl bal: INR 86217.,txn|balance,
L00764,legit,merchant_txn,Payment of INR 250 to BookMyShow using UPI was successful. Txn ID: UIZIWNT0Z8.,reference,
L00217,legit,govt_service,You have received INR 50 from Asha into your UPI ID collect68@upi.,,
L00792,legit,payment_app,Payment of INR 999 to Axis Bank using UPI was successful. Txn ID: TZWCD4U4LB.,reference,
S00077,scam,honeypot,Bank blocked your account. Call immediate on +916445862772 and share OTP to reactivate.,,
L00879,legit,bank_dlt_template,Txn of INR 999 to Priya is successful. Ref: MXZX3VBGDI.,reference,
L00338,legit,merchant_txn,Txn of INR 12345 to Priya is successful. Ref: 5I67ZSOOUK.,reference,
S00773,scam,synthetic,Your payment failed. Retry here: http://tinyurl.com/w3a04y and enter the OTP to complete.,phishing_link,
L00720,legit,payment_app,You have received INR 250 from Vijay into your UPI ID pay86@upi.,,
S00749,scam,honeypot,Pay INR 5000 as token to release your prize. Pay here: http://bit.ly/4lu0gm,phishing_link,
L00296,legit,merchant_txn,Your KYC for Mobile is completed successfully.,,
S00726,scam,crowd_report,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
S00017,scam,synthetic,Rs 12345 credited. Please refund INR 928 to confirm identity: http://bit.ly/5jrhsx,phishing_link|refund_scam,
S00276,scam,crowd_report,Rs 999 credited. Please refund INR 965 to confirm identity: http://tinyurl.com/1mta3q,phishing_link|refund_scam,
S00751,scam,news_sample,Rs 199 credited. Please refund INR 1098 to confirm identity: http://example.com/zuplog,phishing_link|refund_scam,
S00486,scam,honeypot,This is Support from PaytmMall. Send me the OTP you received to approve payment.,,
L00456,legit,govt_service,Txn of INR 5000 to Rahul is successful. Ref: QB6TWNVJQJ.,reference,
S00997,scam,synthetic,Someone sent you INR 199. Accept collect request at pay81@upi to receive funds.,collect_request,
L00816,legit,merchant_txn,Your OTP for transaction of INR 250 at SBI is 880093. Do not share it with anyone.,otp,
S00887,scam,synthetic,Pay INR 499 as token to release your prize. Pay here: http://example.com/s1p2fu,phishing_link,
L00270,legit,govt_service,You have received INR 499 from Rahul into your UPI ID pay20@upi.,,
L00996,legit,bank_dlt_template,Payment of INR 1500 to SBI using UPI was successful. Txn ID: 0T3I6KDPR2.,reference,
L00202,legit,payment_app,Your account XXXX4305 has been credited with INR 100 by NEFT. Ref: T3X1HXE5ZA.,txn|reference,
L00162,legit,govt_service,Your OTP for transaction of INR 50 at SBI is 440698. Do not share it with anyone.,otp,
S00580,scam,synthetic,Install this app http://tinyurl.com/q1iqml to get a refund from Axis Bank.,phishing_link|refund_scam,
L00730,legit,merchant_txn,Your account XXXX6918 has been credited with INR 12345 by NEFT. Ref: RF9CFWAWQ4.,txn|reference,
L00402,legit,payment_app,Your account XXXX0672 has been credited with INR 199 by NEFT. Ref: ZXC4VNIBLW.,txn|reference,
L00703,legit,bank_dlt_template,Your KYC for Electricity is completed successfully.,,
S00501,scam,synthetic,Install this app http://refund-now.in/ztdidq to get a refund from Flipkart.,phishing_link|refund_scam,
S00846,scam,crowd_report,Your UPI refund of INR 12345 is pending. Enter OTP 526938 to confirm refund: http://example.com/y2udlf,phishing_link|refund_scam|otp_request,
S00796,scam,crowd_report,Your UPI refund of INR 250 is pending. Enter OTP 826084 to confirm refund: http://bit.ly/pnqqqq,phishing_link|refund_scam|otp_request,
S00130,scam,crowd_report,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
L00566,legit,payment_app,Your a/c ending XXXX1473 is debited by INR 1500 on 1/3/2025. Avl bal: INR 19412.,txn|balance,
S00414,scam,news_sample,Install this app http://refund-now.in/bdeedy to get a refund from ICICI.,phishing_link|refund_scam,
S00022,scam,news_sample,Rs 12345 credited. Please refund INR 958 to confirm identity: http://refund-now.in/fahmau,phishing_link|refund_scam,
S00026,scam,news_sample,Pay INR 999 as token to release your prize. Pay here: http://refund-now.in/vnxawq,phishing_link|refund_scam,
S00412,scam,honeypot,Your UPI refund of INR 50 is pending. Enter OTP 986108 to confirm refund: http://example.com/a24k3j,phishing_link|refund_scam|otp_request,
S00896,scam,honeypot,This is Support from ICICI. Send me the OTP you received to approve payment.,,
S00586,scam,synthetic,Your UPI refund of INR 999 is pending. Enter OTP 338008 to confirm refund: http://refund-now.in/n5suou,phishing_link|refund_scam|otp_request,
S00105,scam,synthetic,This is CustomerCare from BigBasket. Send me the OTP you received to approve payment.,,
L00206,legit,bank_dlt_template,Payment of INR 1500 to Axis Bank using UPI was successful. Txn ID: I0835TVV8Y.,reference,
L00035,legit,payment_app,Your a/c ending XXXX7203 is debited by INR 100 on 19/7/2025. Avl bal: INR 24651.,txn|balance,
L00776,legit,bank_dlt_template,Your KYC for Gas is completed successfully.,,
L00509,legit,payment_app,Your ECS mandate for INR 199 with Zomato is registered. Mandate ID: VV6V3V020I.,,
S00452,scam,news_sample,Congrats! You've won cashback INR 12345. Click http://example.com/id3ohe to claim now.,phishing_link,
S00479,scam,crowd_report,Bank blocked your account. Call immediate on +913652190075 and share OTP to reactivate.,,
S00971,scam,honeypot,Rs 12345 credited. Please refund INR 5671 to confirm identity: http://refund-now.in/jw3eyw,phishing_link|refund_scam,
S00391,scam,news_sample,Install this app http://tinyurl.com/0zesh1 to get a refund from Axis Bank.,phishing_link|refund_scam,
L00092,legit,merchant_txn,Txn of INR 50 to Ramesh is successful. Ref: BCGJC36OQO.,reference,
S00364,scam,synthetic,Your payment failed. Retry here: http://secure-pay.in/eszf21 and enter the OTP to complete.,phishing_link,
L00898,legit,bank_dlt_template,Your OTP for transaction of INR 50 at BookMyShow is 717815. Do not share it with anyone.,otp,
L00565,legit,govt_service,Payment of INR 100 to PaytmMall using UPI was successful. Txn ID: 9LM86R4YL1.,reference,
S00370,scam,honeypot,Bank blocked your account. Call immediate on +919933565374 and share OTP to reactivate.,,
L00777,legit,payment_app,Your account XXXX9932 has been credited with INR 1500 by NEFT. Ref: TYFG2EXQY8.,txn|reference,
L00242,legit,merchant_txn,"Dear Customer, your bill of INR 250 for Gas is due on 24/11/2025. Pay at: http://refund-now.in/jdhtkh",reference,
L00014,legit,merchant_txn,Your OTP for transaction of INR 250 at PaytmMall is 596564. Do not share it with anyone.,otp,
L00316,legit,payment_app,Txn of INR 999 to Asha is successful. Ref: TSXOF33QE6.,reference,
L00601,legit,payment_app,"Alert: A login to your netbanking from new device on 2/9/2025. If not you, call +918680633275.",,
L00388,legit,govt_service,You have received INR 100 from Priya into your UPI ID id35@upi.,,
S00298,scam,crowd_report,Pay INR 199 as token to release your prize. Pay here: http://tinyurl.com/nbeysf,phishing_link,
L00167,legit,bank_dlt_template,Your a/c ending XXXX6567 is debited by INR 100 on 15/8/2025. Avl bal: INR 99159.,txn|balance,
L00841,legit,payment_app,"Alert: A login to your netbanking from new device on 16/1/2025. If not you, call +917530834096.",,
L00021,legit,payment_app,Your account XXXX9405 has been credited with INR 5000 by NEFT. Ref: UI1B0Z3NX3.,txn|reference,
L00647,legit,merchant_txn,Your ECS mandate for INR 199 with ICICI is registered. Mandate ID: J8LU25WSEV.,,
S00843,scam,news_sample,Pay INR 100 as token to release your prize. Pay here: http://refund-now.in/2i5o0f,phishing_link|refund_scam,
S00509,scam,synthetic,Rs 1500 credited. Please refund INR 750 to confirm identity: http://secure-pay.in/jyq3cf,phishing_link|refund_scam,
S00155,scam,synthetic,Someone sent you INR 50. Accept collect request at collect32@upi to receive funds.,collect_request,
S00529,scam,news_sample,Rs 100 credited. Please refund INR 5924 to confirm identity: http://tinyurl.com/jtsgdl,phishing_link|refund_scam,
L00832,legit,bank_dlt_template,Your ECS mandate for INR 999 with Flipkart is registered. Mandate ID: 6LE9CB61G9.,,
S00268,scam,synthetic,Install this app http://secure-pay.in/ngrz4b to get a refund from Zomato.,phishing_link|refund_scam,
S00591,scam,synthetic,Your UPI refund of INR 1500 is pending. Enter OTP 248539 to confirm refund: http://secure-pay.in/pebmkh,phishing_link|refund_scam|otp_request,
S00900,scam,synthetic,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
L00563,legit,bank_dlt_template,Your account XXXX0644 has been credited with INR 999 by NEFT. Ref: OCZCECERT7.,txn|reference,
S00952,scam,honeypot,This is CustomerCare from Zomato. Send me the OTP you received to approve payment.,,
L00687,legit,bank_dlt_template,Your KYC for Gas is completed successfully.,,
L00958,legit,payment_app,You have received INR 12345 from Ramesh into your UPI ID pay77@upi.,,
L00190,legit,govt_service,Your KYC for Internet is completed successfully.,,
S00807,scam,synthetic,Bank blocked your account. Call immediate on +913369967498 and share OTP to reactivate.,,
L00976,legit,govt_service,Your a/c ending XXXX8954 is debited by INR 250 on 11/5/2025. Avl bal: INR 64079.,txn|balance,
L00700,legit,govt_service,Your a/c ending XXXX6129 is debited by INR 199 on 16/5/2025. Avl bal: INR 93230.,txn|balance,
S00500,scam,synthetic,Your payment failed. Retry here: http://bit.ly/0w2jkk and enter the OTP to complete.,phishing_link,
S00706,scam,honeypot,Bank blocked your account. Call immediate on +919126060498 and share OTP to reactivate.,,
L00511,legit,bank_dlt_template,Your a/c ending XXXX1998 is debited by INR 12345 on 18/1/2025. Avl bal: INR 85170.,txn|balance,
S00083,scam,crowd_report,Your payment failed. Retry here: http://example.com/4mlrys and enter the OTP to complete.,phishing_link,
L00475,legit,bank_dlt_template,Your KYC for Gas is completed successfully.,,
S00585,scam,crowd_report,Bank blocked your account. Call immediate on +917262753463 and share OTP to reactivate.,,
L00857,legit,merchant_txn,Your KYC for Internet is completed successfully.,,
L00748,legit,payment_app,Your account XXXX2495 has been credited with INR 50 by NEFT. Ref: 2AU1W14N53.,txn|reference,
L00253,legit,bank_dlt_template,Your KYC for Internet is completed successfully.,,
L00022,legit,merchant_txn,Txn of INR 499 to Rahul is successful. Ref: PDW5PY6B2K.,reference,
S00338,scam,crowd_report,Bank blocked your account. Call immediate on +911602958000 and share OTP to reactivate.,,
L00460,legit,payment_app,Your account XXXX4529 has been credited with INR 12345 by NEFT. Ref: 0WHS14ECI9.,txn|reference,
S00185,scam,crowd_report,Bank blocked your account. Call immediate on +911751383391 and share OTP to reactivate.,,
L00277,legit,govt_service,"Alert: A login to your netbanking from new device on 19/11/2025. If not you, call +917306952985.",,
L00956,legit,payment_app,Your account XXXX7150 has been credited with INR 12345 by NEFT. Ref: IYBHK3H3YS.,txn|reference,
S00216,scam,honeypot,Pay INR 999 as token to release your prize. Pay here: http://tinyurl.com/wlzi5l,phishing_link,
L00386,legit,bank_dlt_template,Your ECS mandate for INR 100 with Zomato is registered. Mandate ID: FG7TTN1E4J.,,
L00806,legit,payment_app,Txn of INR 499 to Asha is successful. Ref: R2YQ373ZN5.,reference,
S00438,scam,honeypot,We detected unauthorised activity. Share your UPI PIN to secure your account.,,
S00516,scam,news_sample,Rs 250 credited. Please refund INR 2366 to confirm identity: http://example.com/trenhh,phishing_link|refund_scam,
