id,label,channel,category,text,pattern_source
8249,scam,WhatsApp,Cashback Scam,Your KYC for SBI is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
8250,scam,SMS,Cashback Scam,Fake receipt generated of Rs 33946. Confirm immediately: http://npci-update.com,synthetic_generated
8251,scam,WhatsApp,Govt Subsidy,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8252,scam,SMS,Govt Subsidy,"Dear customer, your SBI UPI account will be blocked in 24 hrs. Verify now: http://secure-upi.co.in",synthetic_generated
8253,scam,SMS,Lottery Scam,Fake receipt generated of Rs 42152. Confirm immediately: http://govt-subsidy.in,synthetic_generated
8254,scam,WhatsApp,KYC Update,Suspicious login detected on your SBI UPI account. Secure now: http://refund-portal.org,synthetic_generated
8255,scam,SMS,KYC Update,Fake receipt generated of Rs 34237. Confirm immediately: http://npci-update.com,synthetic_generated
8256,scam,SMS,Lottery Scam,You have received Rs 8693 in your Axis account. Click http://npci-update.com to claim instantly.,synthetic_generated
8257,scam,WhatsApp,Govt Subsidy,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8258,scam,SMS,KYC Update,Refund of Rs 31424 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
8259,scam,SMS,Fake QR,Loan approved Rs 18928. Pay processing fee Rs 500 at http://secure-upi.co.in,synthetic_generated
8260,scam,SMS,Lottery Scam,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8261,scam,SMS,Lottery Scam,Loan approved Rs 9266. Pay processing fee Rs 500 at http://kyc-update.com,synthetic_generated
8262,scam,SMS,Fake Loan,Govt subsidy Rs 47029 credited. Verify UPI ID at http://govt-subsidy.in,synthetic_generated
8263,scam,WhatsApp,Fake QR,Suspicious login detected on your HDFC UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
8264,scam,WhatsApp,Impersonation,Your KYC for HDFC is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
8265,scam,SMS,Fake QR,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8266,scam,SMS,Fake Loan,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8267,scam,WhatsApp,Account Block,You have received Rs 49146 in your ICICI account. Click http://refund-portal.org to claim instantly.,synthetic_generated
8268,scam,SMS,Lottery Scam,PAN KYC verification failed. Update here http://refund-portal.org,synthetic_generated
8269,scam,SMS,Lottery Scam,Govt subsidy Rs 19774 credited. Verify UPI ID at http://kyc-update.com,synthetic_generated
8270,scam,WhatsApp,Refund Fraud,Congratulations! You won Rs 37230 lottery. Claim via UPI now: http://instant-claim.co,synthetic_generated
8271,scam,SMS,KYC Update,You have received Rs 17471 in your BOB account. Click http://instant-claim.co to claim instantly.,synthetic_generated
8272,scam,WhatsApp,KYC Update,Get free cashback Rs 9445 on UPI. Claim offer: http://instant-claim.co,synthetic_generated
8273,scam,SMS,Account Block,Your KYC for SBI is expiring today. Update now to avoid suspension: http://kyc-update.com,synthetic_generated
8274,scam,SMS,KYC Update,Your KYC for ICICI is expiring today. Update now to avoid suspension: http://refund-portal.org,synthetic_generated
8275,scam,SMS,Overpayment,Loan approved Rs 4300. Pay processing fee Rs 500 at http://upi-verify.in,synthetic_generated
8276,scam,SMS,Fake QR,Suspicious login detected on your ICICI UPI account. Secure now: http://npci-update.com,synthetic_generated
8277,scam,SMS,Govt Subsidy,Pay Rs 4934 penalty to avoid FIR. Complete UPI payment at http://refund-portal.org,synthetic_generated
8278,scam,SMS,Cashback Scam,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
8279,scam,WhatsApp,KYC Update,Get free cashback Rs 4084 on UPI. Claim offer: http://npci-update.com,synthetic_generated
8280,scam,WhatsApp,Refund Fraud,Congratulations! You won Rs 6309 lottery. Claim via UPI now: http://npci-update.com,synthetic_generated
8281,scam,SMS,Lottery Scam,Refund of Rs 31630 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
8282,scam,WhatsApp,Govt Subsidy,Get free cashback Rs 38967 on UPI. Claim offer: http://upi-verify.in,synthetic_generated
8283,scam,WhatsApp,Fake QR,Your Axis debit card has been blocked. Click http://refund-portal.org to unblock immediately.,synthetic_generated
8284,scam,WhatsApp,KYC Update,PAN KYC verification failed. Update here http://kyc-update.com,synthetic_generated
8285,scam,SMS,Fake Loan,Loan approved Rs 47729. Pay processing fee Rs 500 at http://instant-claim.co,synthetic_generated
8286,scam,SMS,Refund Fraud,Refund of Rs 30801 is pending. Confirm your UPI ID here: http://govt-subsidy.in,synthetic_generated
8287,scam,WhatsApp,Fake QR,Your KYC for SBI is expiring today. Update now to avoid suspension: http://npci-update.com,synthetic_generated
8288,scam,SMS,Cashback Scam,Your KYC for HDFC is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
8289,scam,SMS,Fake QR,Congratulations! You won Rs 13348 lottery. Claim via UPI now: http://govt-subsidy.in,synthetic_generated
8290,scam,WhatsApp,Impersonation,Pay Rs 38136 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
8291,scam,WhatsApp,Cashback Scam,Congratulations! You won Rs 6746 lottery. Claim via UPI now: http://upi-verify.in,synthetic_generated
8292,scam,SMS,KYC Update,Suspicious login detected on your Kotak UPI account. Secure now: http://secure-upi.co.in,synthetic_generated
8293,scam,SMS,Fake Loan,You have received Rs 17843 in your HDFC account. Click http://secure-upi.co.in to claim instantly.,synthetic_generated
8294,scam,WhatsApp,Lottery Scam,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8295,scam,WhatsApp,Overpayment,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8296,scam,WhatsApp,KYC Update,Get free cashback Rs 3514 on UPI. Claim offer: http://govt-subsidy.in,synthetic_generated
8297,scam,WhatsApp,Fake QR,Your KYC for SBI is expiring today. Update now to avoid suspension: http://upi-helpdesk.net,synthetic_generated
8298,scam,SMS,Account Block,PAN KYC verification failed. Update here http://govt-subsidy.in,synthetic_generated
8299,scam,WhatsApp,Fake Loan,Congratulations! You won Rs 4727 lottery. Claim via UPI now: http://instant-claim.co,synthetic_generated
8300,scam,SMS,KYC Update,Suspicious login detected on your Axis UPI account. Secure now: http://govt-subsidy.in,synthetic_generated
8301,scam,SMS,Lottery Scam,Fake receipt generated of Rs 46249. Confirm immediately: http://upi-verify.in,synthetic_generated
8302,scam,WhatsApp,Impersonation,Fake receipt generated of Rs 41044. Confirm immediately: http://kyc-update.com,synthetic_generated
8303,scam,WhatsApp,Govt Subsidy,Congratulations! You won Rs 42203 lottery. Claim via UPI now: http://secure-upi.co.in,synthetic_generated
8304,scam,WhatsApp,KYC Update,Govt subsidy Rs 15155 credited. Verify UPI ID at http://refund-portal.org,synthetic_generated
8305,scam,SMS,Overpayment,Your KYC for ICICI is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
8306,scam,SMS,Lottery Scam,Fake receipt generated of Rs 17395. Confirm immediately: http://kyc-update.com,synthetic_generated
8307,scam,WhatsApp,Lottery Scam,You have received Rs 41051 in your SBI account. Click http://refund-portal.org to claim instantly.,synthetic_generated
8308,scam,SMS,Impersonation,Congratulations! You won Rs 33624 lottery. Claim via UPI now: http://upi-helpdesk.net,synthetic_generated
8309,scam,WhatsApp,Lottery Scam,You have received Rs 8809 in your HDFC account. Click http://upi-verify.in to claim instantly.,synthetic_generated
8310,scam,WhatsApp,KYC Update,Govt subsidy Rs 3028 credited. Verify UPI ID at http://govt-subsidy.in,synthetic_generated
8311,scam,SMS,Overpayment,Suspicious login detected on your Kotak UPI account. Secure now: http://securebanking.co.in,synthetic_generated
8312,scam,SMS,Account Block,Your KYC for SBI is expiring today. Update now to avoid suspension: http://kyc-update.com,synthetic_generated
8313,scam,WhatsApp,Cashback Scam,Refund of Rs 31453 is pending. Confirm your UPI ID here: http://secure-upi.co.in,synthetic_generated
8314,scam,WhatsApp,Fake Loan,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8315,scam,SMS,Impersonation,Govt subsidy Rs 19415 credited. Verify UPI ID at http://upi-verify.in,synthetic_generated
8316,scam,SMS,Govt Subsidy,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8317,scam,WhatsApp,Account Block,Loan approved Rs 35533. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
8318,scam,WhatsApp,Cashback Scam,Fake receipt generated of Rs 13997. Confirm immediately: http://govt-subsidy.in,synthetic_generated
8319,scam,SMS,Govt Subsidy,You have received Rs 30493 in your PNB account. Click http://secure-upi.co.in to claim instantly.,synthetic_generated
8320,scam,WhatsApp,Govt Subsidy,Refund of Rs 25482 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
8321,scam,WhatsApp,Refund Fraud,Loan approved Rs 32509. Pay processing fee Rs 500 at http://kyc-update.com,synthetic_generated
8322,scam,WhatsApp,KYC Update,"Dear customer, your PNB UPI account will be blocked in 24 hrs. Verify now: http://refund-portal.org",synthetic_generated
8323,scam,WhatsApp,Fake QR,Pay Rs 30013 penalty to avoid FIR. Complete UPI payment at http://upi-verify.in,synthetic_generated
8324,scam,WhatsApp,Lottery Scam,Your HDFC debit card has been blocked. Click http://upi-verify.in to unblock immediately.,synthetic_generated
8325,scam,WhatsApp,Account Block,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8326,scam,SMS,Overpayment,PAN KYC verification failed. Update here http://securebanking.co.in,synthetic_generated
8327,scam,WhatsApp,Govt Subsidy,Loan approved Rs 42589. Pay processing fee Rs 500 at http://govt-subsidy.in,synthetic_generated
8328,scam,SMS,Impersonation,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8329,scam,SMS,KYC Update,Get free cashback Rs 18473 on UPI. Claim offer: http://upi-helpdesk.net,synthetic_generated
8330,scam,WhatsApp,KYC Update,Pay Rs 29816 penalty to avoid FIR. Complete UPI payment at http://refund-portal.org,synthetic_generated
8331,scam,WhatsApp,KYC Update,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8332,scam,WhatsApp,Refund Fraud,Get free cashback Rs 28015 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
8333,scam,WhatsApp,Lottery Scam,Your KYC for SBI is expiring today. Update now to avoid suspension: http://upi-helpdesk.net,synthetic_generated
8334,scam,WhatsApp,Fake Loan,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
8335,scam,WhatsApp,Govt Subsidy,You have received Rs 39169 in your BOB account. Click http://kyc-update.com to claim instantly.,synthetic_generated
8336,scam,SMS,Account Block,PAN KYC verification failed. Update here http://govt-subsidy.in,synthetic_generated
8337,scam,SMS,KYC Update,Fake receipt generated of Rs 5194. Confirm immediately: http://refund-portal.org,synthetic_generated
8338,scam,WhatsApp,Impersonation,Fake receipt generated of Rs 8497. Confirm immediately: http://kyc-update.com,synthetic_generated
8339,scam,WhatsApp,Account Block,Get free cashback Rs 2796 on UPI. Claim offer: http://npci-update.com,synthetic_generated
8340,scam,WhatsApp,Account Block,Your KYC for SBI is expiring today. Update now to avoid suspension: http://refund-portal.org,synthetic_generated
8341,scam,SMS,Lottery Scam,Congratulations! You won Rs 46234 lottery. Claim via UPI now: http://instant-claim.co,synthetic_generated
8342,scam,SMS,Lottery Scam,PAN KYC verification failed. Update here http://secure-upi.co.in,synthetic_generated
8343,scam,SMS,Govt Subsidy,Congratulations! You won Rs 27438 lottery. Claim via UPI now: http://refund-portal.org,synthetic_generated
8344,scam,SMS,Fake Loan,Govt subsidy Rs 26934 credited. Verify UPI ID at http://upi-verify.in,synthetic_generated
8345,scam,WhatsApp,Refund Fraud,Your KYC for HDFC is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
8346,scam,SMS,Cashback Scam,Your BOB debit card has been blocked. Click http://securebanking.co.in to unblock immediately.,synthetic_generated
8347,scam,WhatsApp,Govt Subsidy,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8348,scam,SMS,Fake Loan,You have received Rs 6683 in your ICICI account. Click http://govt-subsidy.in to claim instantly.,synthetic_generated
8349,scam,WhatsApp,Govt Subsidy,Congratulations! You won Rs 22632 lottery. Claim via UPI now: http://securebanking.co.in,synthetic_generated
8350,scam,SMS,Impersonation,Your electricity bill Rs 383 unpaid. Pay now via http://kyc-update.com to avoid disconnection.,synthetic_generated
8351,scam,SMS,Overpayment,Your KYC for HDFC is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
8352,scam,WhatsApp,Account Block,Your electricity bill Rs 45343 unpaid. Pay now via http://govt-subsidy.in to avoid disconnection.,synthetic_generated
8353,scam,WhatsApp,KYC Update,"Dear customer, your ICICI UPI account will be blocked in 24 hrs. Verify now: http://govt-subsidy.in",synthetic_generated
8354,scam,SMS,Overpayment,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8355,scam,SMS,Lottery Scam,Suspicious login detected on your PNB UPI account. Secure now: http://npci-update.com,synthetic_generated
8356,scam,SMS,Overpayment,Your PNB debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
8357,scam,SMS,Overpayment,Pay Rs 3101 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
8358,scam,WhatsApp,Fake Loan,Congratulations! You won Rs 6185 lottery. Claim via UPI now: http://kyc-update.com,synthetic_generated
8359,scam,WhatsApp,Impersonation,Suspicious login detected on your Axis UPI account. Secure now: http://kyc-update.com,synthetic_generated
8360,scam,SMS,KYC Update,Get free cashback Rs 46419 on UPI. Claim offer: http://kyc-update.com,synthetic_generated
8361,scam,SMS,Overpayment,Pay Rs 7744 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
8362,scam,WhatsApp,Impersonation,Loan approved Rs 44100. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
8363,scam,WhatsApp,Refund Fraud,Suspicious login detected on your SBI UPI account. Secure now: http://secure-upi.co.in,synthetic_generated
8364,scam,SMS,Lottery Scam,Your electricity bill Rs 27154 unpaid. Pay now via http://npci-update.com to avoid disconnection.,synthetic_generated
8365,scam,WhatsApp,Impersonation,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8366,scam,SMS,Overpayment,Fake receipt generated of Rs 33325. Confirm immediately: http://upi-helpdesk.net,synthetic_generated
8367,scam,WhatsApp,Impersonation,You have received Rs 5976 in your Axis account. Click http://secure-upi.co.in to claim instantly.,synthetic_generated
8368,scam,WhatsApp,Refund Fraud,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
